time,open,high,low,close,tick_volume,spread,real_volume
2023-06-26 03:00:00+00:00,143.535,143.569,143.23,143.437,4323,9,0
2023-06-26 04:00:00+00:00,143.438,143.656,143.409,143.505,3027,9,0
2023-06-26 05:00:00+00:00,143.504,143.604,143.434,143.495,2907,9,0
2023-06-26 06:00:00+00:00,143.495,143.496,143.379,143.431,2471,9,0
2023-06-26 07:00:00+00:00,143.432,143.443,143.329,143.383,2496,9,0
2023-06-26 08:00:00+00:00,143.383,143.441,143.322,143.348,2218,9,0
2023-06-26 09:00:00+00:00,143.348,143.537,143.282,143.531,3459,9,0
2023-06-26 10:00:00+00:00,143.531,143.561,142.934,143.179,6014,9,0
2023-06-26 11:00:00+00:00,143.18,143.217,143.008,143.146,4340,9,0
2023-06-26 12:00:00+00:00,143.146,143.245,143.083,143.225,3842,9,0
2023-06-26 13:00:00+00:00,143.225,143.246,142.986,143.088,2346,9,0
2023-06-26 14:00:00+00:00,143.088,143.24,143.083,143.195,2826,9,0
2023-06-26 15:00:00+00:00,143.195,143.299,143.048,143.102,3292,9,0
2023-06-26 16:00:00+00:00,143.103,143.619,143.103,143.454,5120,9,0
2023-06-26 17:00:00+00:00,143.454,143.709,143.434,143.563,5070,9,0
2023-06-26 18:00:00+00:00,143.563,143.569,143.364,143.548,4189,9,0
2023-06-26 19:00:00+00:00,143.548,143.6,143.494,143.571,2572,9,0
2023-06-26 20:00:00+00:00,143.571,143.593,143.468,143.479,2475,9,0
2023-06-26 21:00:00+00:00,143.48,143.5,143.432,143.435,2217,9,0
2023-06-26 22:00:00+00:00,143.433,143.542,143.43,143.5,1823,9,0
2023-06-26 23:00:00+00:00,143.5,143.527,143.474,143.509,892,9,0
2023-06-27 00:00:00+00:00,143.471,143.502,143.445,143.465,372,19,0
2023-06-27 01:00:00+00:00,143.465,143.491,143.396,143.397,738,9,0
2023-06-27 02:00:00+00:00,143.397,143.464,143.368,143.458,1007,9,0
2023-06-27 03:00:00+00:00,143.458,143.567,143.355,143.492,3297,9,0
2023-06-27 04:00:00+00:00,143.492,143.514,143.28,143.373,3393,9,0
2023-06-27 05:00:00+00:00,143.373,143.469,143.361,143.391,3006,9,0
2023-06-27 06:00:00+00:00,143.392,143.43,143.325,143.427,2640,9,0
2023-06-27 07:00:00+00:00,143.428,143.521,143.417,143.493,3074,9,0
2023-06-27 08:00:00+00:00,143.493,143.617,143.456,143.605,2327,9,0
2023-06-27 09:00:00+00:00,143.605,143.656,143.421,143.441,3053,9,0
2023-06-27 10:00:00+00:00,143.438,143.549,143.395,143.517,4185,9,0
2023-06-27 11:00:00+00:00,143.516,143.769,143.513,143.706,4162,9,0
2023-06-27 12:00:00+00:00,143.705,143.94,143.677,143.826,3378,9,0
2023-06-27 13:00:00+00:00,143.826,143.887,143.656,143.735,2530,9,0
2023-06-27 14:00:00+00:00,143.733,143.783,143.49,143.55,3599,9,0
2023-06-27 15:00:00+00:00,143.547,143.618,143.368,143.548,5787,9,0
2023-06-27 16:00:00+00:00,143.547,143.658,143.296,143.485,5257,9,0
2023-06-27 17:00:00+00:00,143.475,144.073,143.434,144.039,6545,9,0
2023-06-27 18:00:00+00:00,144.038,144.17,143.899,144.005,3866,9,0
2023-06-27 19:00:00+00:00,144.003,144.017,143.869,143.971,2651,9,0
